indicador;nombre de indicador;a?o;ccaa;sexo;valor;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;La Rioja (RI);total;5.7;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Pa?s Vasco (PV);total;6.13;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Navarra, C. Foral de (NC);total;6.25;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Murcia, Regi?n de (MC);total;6.24;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Madrid, Comunidad de (MD);total;6.33;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Galicia (GA);total;6.98;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Extremadura (EX);total;6.32;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Comunitat Valenciana (VC);total;5.67;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Catalu?a (CT);total;5.6;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Castilla - La Mancha (CM);total;6.02;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Castilla y Le?n (CL);total;6.47;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Cantabria (CB);total;6.12;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Canarias (CN);total;6.78;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Balears, Illes (IB);total;5.8;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Asturias, Principado de (AS);total;6.79;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Arag?n (AR);total;6.63;
5710;Estancia media ajustada por la casu?stica (EMAC);2008;Andaluc?a (AN);total;6.36;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Espa?a (ES);total;6.24;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Melilla (ML);total;6.29;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Ceuta (CE);total;5.63;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;La Rioja (RI);total;5.64;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Pa?s Vasco (PV);total;6.3;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Navarra, C. Foral de (NC);total;6.46;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Murcia, Regi?n de (MC);total;6.23;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Madrid, Comunidad de (MD);total;6.39;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Galicia (GA);total;7.11;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Extremadura (EX);total;6.31;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Comunitat Valenciana (VC);total;5.73;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Catalu?a (CT);total;5.66;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Castilla - La Mancha (CM);total;6.16;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Castilla y Le?n (CL);total;6.5;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Cantabria (CB);total;6.25;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Canarias (CN);total;6.99;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Balears, Illes (IB);total;5.88;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Asturias, Principado de (AS);total;6.83;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Arag?n (AR);total;6.57;
5710;Estancia media ajustada por la casu?stica (EMAC);2007;Andaluc?a (AN);total;6.48;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Espa?a (ES);total;6.23;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Melilla (ML);total;6.01;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Ceuta (CE);total;5.48;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;La Rioja (RI);total;5.5;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Pa?s Vasco (PV);total;6.15;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Navarra, C. Foral de (NC);total;6.4;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Murcia, Regi?n de (MC);total;6.11;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Madrid, Comunidad de (MD);total;6.41;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Galicia (GA);total;7.06;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Extremadura (EX);total;6.33;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Comunitat Valenciana (VC);total;5.76;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Catalu?a (CT);total;5.76;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Castilla - La Mancha (CM);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Castilla y Le?n (CL);total;6.43;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Cantabria (CB);total;6.12;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Canarias (CN);total;7.0;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Balears, Illes (IB);total;5.87;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Asturias, Principado de (AS);total;6.83;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Arag?n (AR);total;6.49;
5710;Estancia media ajustada por la casu?stica (EMAC);2006;Andaluc?a (AN);total;6.39;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Espa?a (ES);total;6.34;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Melilla (ML);total;6.3;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Ceuta (CE);total;5.31;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;La Rioja (RI);total;5.77;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Pa?s Vasco (PV);total;6.37;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Navarra, C. Foral de (NC);total;6.5;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Murcia, Regi?n de (MC);total;6.26;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Madrid, Comunidad de (MD);total;6.49;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Galicia (GA);total;7.16;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Extremadura (EX);total;6.38;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Comunitat Valenciana (VC);total;5.89;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Catalu?a (CT);total;5.86;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Castilla - La Mancha (CM);total;6.07;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Castilla y Le?n (CL);total;6.51;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Cantabria (CB);total;6.34;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Canarias (CN);total;7.24;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Balears, Illes (IB);total;5.97;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Asturias, Principado de (AS);total;6.78;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Arag?n (AR);total;6.71;
5710;Estancia media ajustada por la casu?stica (EMAC);2005;Andaluc?a (AN);total;6.54;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Espa?a (ES);total;6.37;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Melilla (ML);total;6.36;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Ceuta (CE);total;5.37;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;La Rioja (RI);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Pa?s Vasco (PV);total;6.23;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Navarra, C. Foral de (NC);total;6.47;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Murcia, Regi?n de (MC);total;6.25;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Madrid, Comunidad de (MD);total;6.56;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Galicia (GA);total;7.18;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Extremadura (EX);total;6.43;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Comunitat Valenciana (VC);total;5.93;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Catalu?a (CT);total;5.92;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Castilla - La Mancha (CM);total;6.1;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Castilla y Le?n (CL);total;6.53;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Cantabria (CB);total;6.4;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Canarias (CN);total;7.22;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Balears, Illes (IB);total;5.97;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Asturias, Principado de (AS);total;6.94;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Arag?n (AR);total;6.71;
5710;Estancia media ajustada por la casu?stica (EMAC);2004;Andaluc?a (AN);total;6.57;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Espa?a (ES);total;6.41;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Melilla (ML);total;6.1;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Ceuta (CE);total;5.45;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;La Rioja (RI);total;5.98;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Pa?s Vasco (PV);total;6.15;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Navarra, C. Foral de (NC);total;6.46;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Murcia, Regi?n de (MC);total;6.23;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Madrid, Comunidad de (MD);total;6.69;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Galicia (GA);total;7.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Extremadura (EX);total;6.63;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Comunitat Valenciana (VC);total;5.93;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Catalu?a (CT);total;5.98;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Castilla - La Mancha (CM);total;6.11;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Castilla y Le?n (CL);total;6.51;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Cantabria (CB);total;6.42;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Canarias (CN);total;7.28;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Balears, Illes (IB);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Asturias, Principado de (AS);total;6.98;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Arag?n (AR);total;6.68;
5710;Estancia media ajustada por la casu?stica (EMAC);2003;Andaluc?a (AN);total;6.63;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Espa?a (ES);total;6.48;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Melilla (ML);total;5.65;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Ceuta (CE);total;5.31;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;La Rioja (RI);total;5.94;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Pa?s Vasco (PV);total;6.24;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Navarra, C. Foral de (NC);total;6.62;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Murcia, Regi?n de (MC);total;6.21;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Madrid, Comunidad de (MD);total;6.74;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Galicia (GA);total;7.22;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Extremadura (EX);total;6.73;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Comunitat Valenciana (VC);total;5.93;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Catalu?a (CT);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Castilla - La Mancha (CM);total;6.19;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Castilla y Le?n (CL);total;6.55;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Cantabria (CB);total;6.66;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Canarias (CN);total;7.46;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Balears, Illes (IB);total;6.06;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Asturias, Principado de (AS);total;7.08;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Arag?n (AR);total;6.75;
5710;Estancia media ajustada por la casu?stica (EMAC);2002;Andaluc?a (AN);total;6.7;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Espa?a (ES);total;6.51;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Melilla (ML);total;6.26;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Ceuta (CE);total;5.3;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;La Rioja (RI);total;6.07;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Pa?s Vasco (PV);total;6.17;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Navarra, C. Foral de (NC);total;6.55;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Murcia, Regi?n de (MC);total;6.32;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Madrid, Comunidad de (MD);total;6.79;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Galicia (GA);total;7.22;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Extremadura (EX);total;6.89;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Comunitat Valenciana (VC);total;6.0;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Catalu?a (CT);total;6.11;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Castilla - La Mancha (CM);total;6.28;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Castilla y Le?n (CL);total;6.6;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Cantabria (CB);total;6.53;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Canarias (CN);total;7.5;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Balears, Illes (IB);total;5.97;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Asturias, Principado de (AS);total;7.05;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Arag?n (AR);total;6.79;
5710;Estancia media ajustada por la casu?stica (EMAC);2001;Andaluc?a (AN);total;6.71;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Espa?a (ES);total;6.55;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Melilla (ML);total;5.97;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Ceuta (CE);total;5.16;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;La Rioja (RI);total;6.28;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Pa?s Vasco (PV);total;6.21;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Navarra, C. Foral de (NC);total;6.65;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Murcia, Regi?n de (MC);total;6.43;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Madrid, Comunidad de (MD);total;6.78;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Galicia (GA);total;7.31;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Extremadura (EX);total;6.81;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Comunitat Valenciana (VC);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Catalu?a (CT);total;6.17;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Castilla - La Mancha (CM);total;6.27;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Castilla y Le?n (CL);total;6.66;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Cantabria (CB);total;6.47;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Canarias (CN);total;7.3;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Balears, Illes (IB);total;5.97;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Asturias, Principado de (AS);total;7.13;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Arag?n (AR);total;6.82;
5710;Estancia media ajustada por la casu?stica (EMAC);2000;Andaluc?a (AN);total;6.74;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Espa?a (ES);total;6.64;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Melilla (ML);total;6.09;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Ceuta (CE);total;5.26;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;La Rioja (RI);total;6.33;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Pa?s Vasco (PV);total;6.26;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Navarra, C. Foral de (NC);total;6.79;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Murcia, Regi?n de (MC);total;6.53;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Madrid, Comunidad de (MD);total;6.9;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Galicia (GA);total;7.35;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Extremadura (EX);total;7.03;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Comunitat Valenciana (VC);total;6.17;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Catalu?a (CT);total;6.27;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Castilla - La Mancha (CM);total;6.36;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Castilla y Le?n (CL);total;6.81;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Cantabria (CB);total;6.57;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Canarias (CN);total;7.49;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Balears, Illes (IB);total;6.23;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Asturias, Principado de (AS);total;7.28;
5710;Estancia media ajustada por la casu?stica (EMAC);1999;Arag?n (AR);total;6.89;
